Group 1,Group 2,Permutation Test Threshold,DOTNB Threshold,Sensitivity Average,Sensitivity Standard Deviation,Specificity Average,Specificity Standard Deviation,Precision Average,Precision Standard Deviation,Accuracy Average,Accuracy Standard Deviation,F1 Average,F1 Standard Deviation
4,5,0.1,0.005,0.6197,0.008189424074174346,0.9811555555,0.0008473308378059591,0.7851667885,0.008115538061577849,0.9450100000000001,0.0011713714658941915,0.6926608169999999,0.006912488546552896
4,6,0.1,0.005,0.61815,0.010069342911365511,0.9849,0.0010572761623161612,0.819927614,0.008891873862027982,0.9482250000000001,0.0007796901093810703,0.7047948696999999,0.005597909942700805
4,7,0.1,0.005,0.6305000000000001,0.011787469806724607,0.9874111111999999,0.0011494019920676494,0.847850091,0.01102844160978992,0.9517200000000001,0.0011619428174876345,0.7230948967,0.0077174067247373105
4,8,0.1,0.005,0.65545,0.012504332582482505,0.9824388888,0.0011146393575474163,0.8058022846,0.010110662659040887,0.9497399999999999,0.0014796395957574744,0.7228191647,0.009096797629489657
4,9,0.1,0.005,0.6563500000000001,0.010893550589428815,0.9851499999,0.0010712126996417952,0.8308443187,0.011860609933706204,0.9522700000000001,0.0018492040329708282,0.7333387193,0.010640841590590068
4,10,0.1,0.005,0.65705,0.015688725605067854,0.9856388888,0.0006905447482841645,0.8356346432999999,0.006739476775781072,0.95278,0.0015508420651733443,0.7355715618,0.010797268211606398
5,3,0.1,0.001,0.52585,0.012907900250966031,0.9904555557,0.0017126977405886093,0.8601455145999999,0.02006682573230043,0.9439949999999999,0.0015431659376460825,0.6524758741000001,0.010000879569209664
5,4,0.1,0.005,0.6194,0.008633912464488164,0.9811444443999999,0.001055782909498526,0.7850346172,0.009451787193901728,0.94497,0.0011886500279261801,0.6924034733,0.006811585853630146
5,5,0.1,0.005,0.6271000000000001,0.01265181493117218,0.98841388895,0.0007192867614010436,0.8574381018,0.008283666363612682,0.9522824999999999,0.0014884003246155826,0.72434192755,0.010005789305167776
5,6,0.1,0.005,0.6538999999999999,0.0090455636763124,0.9848055554999998,0.0008615591486756537,0.8271035074,0.007995929482276197,0.9517149999999999,0.0010883346094938944,0.7303306422,0.006652959660953942
5,7,0.1,0.005,0.65465,0.010176361497771869,0.9868888888,0.000655775214297779,0.8473074107,0.006449127226565264,0.953665,0.0011012745141678055,0.7385802733,0.00733114743257986
5,8,0.1,0.005,0.6543,0.012543701385334576,0.9886111111,0.0009162456878446415,0.8646591852000001,0.008901239693148483,0.95518,0.0012505998560690776,0.7448291145,0.008465459552061018
5,9,0.1,0.005,0.6563,0.012813187650923475,0.9887833332,0.0013408866731507644,0.8669239492,0.01265278706536934,0.9555349999999999,0.0013159386172783452,0.7469239419000001,0.008298787220203812
5,10,0.1,0.005,0.675275,0.011314260912671223,0.98779999995,0.0013633798470263309,0.86036541445,0.01308986515001721,0.9565474999999999,0.0013733818229389081,0.75655868375,0.00795727269004993
5,15,0.1,0.01,0.7050000000000001,0.009312476696465991,0.9881944444,0.0008796782972891822,0.869089671,0.00855653345327494,0.959875,0.0012030632199145216,0.7784518439999999,0.007083792823045876
5,20,0.1,0.01,0.7011,0.011411008330165714,0.9906611111,0.0005401887186111372,0.8929436573,0.006190801190763796,0.961705,0.001359830463289035,0.7854427549,0.008596821626673905
5,25,0.1,0.01,0.69795,0.013581952895090047,0.9920444445000001,0.0005825538825406325,0.9069724361,0.006381359966190841,0.962635,0.0014387591104065127,0.7887864717999999,0.009520167646262302
5,30,0.05,0.025,0.6968500000000001,0.006976348933679017,0.9917277779000001,0.0009645464920836884,0.9035775444999998,0.010137828790459305,0.9622399999999999,0.0010582480280581146,0.7868226119,0.005847593662158957
5,35,0.05,0.025,0.6933999999999999,0.014620761494076371,0.9923555556,0.00041176133664299724,0.9097392613,0.004398610837135555,0.9624600000000001,0.001429218900891889,0.7868970345,0.009883271152332347
5,40,0.05,0.025,0.6799999999999999,0.011416362526362462,0.9931166666000001,0.0006725308867926148,0.9164963741,0.008169038504884723,0.961805,0.0015263336609157396,0.7806999327,0.009573063548377591
5,45,0.1,0.025,0.70715,0.006311585467306232,0.9887222223000001,0.0005767559827595226,0.8745040598999999,0.00580887508301331,0.9605650000000001,0.000861216839387424,0.7819573518999999,0.005017632806568611
5,50,0.05,0.025,0.6702,0.0097985259662416,0.9934944444999999,0.0006433420600061237,0.9196715185999998,0.007693950182185703,0.961165,0.0012828029206909649,0.775332874,0.008091594577779842
5,55,0.1,0.025,0.7024999999999999,0.010559356040971444,0.9892722222,0.0008944464556377063,0.8791801401000001,0.009804534831976769,0.960595,0.0016420600205568217,0.7809496799,0.009532233575004576
5,60,0.1,0.025,0.6958,0.006447221623821117,0.9889055555,0.0009192538256771464,0.8745663983,0.009392425292019418,0.959595,0.0011851980612726533,0.7749864771,0.006394860328930269
5,65,0.1,0.025,0.6929000000000001,0.011563352070706438,0.9885722222,0.0007640095730481824,0.870766694,0.008216181716633774,0.959005,0.0014748728758777745,0.7716778876,0.009022306953093726
5,70,0.05,0.025,0.65785,0.01081678222845306,0.9937777776000001,0.00032288140534952295,0.9215332599,0.004347944137376818,0.9601850000000001,0.0012140496969509215,0.7676461627,0.008327873760730624
5,75,0.1,0.025,0.6836,0.009898933724845769,0.9899333333,0.0006732187607775837,0.8829718941,0.00775560099378516,0.9593,0.001405544576153869,0.7705785903,0.00851272912206792
5,80,0.1,0.025,0.6807000000000001,0.012277350419912804,0.9893722222000001,0.0007581519462895518,0.8768046384,0.00842170579587188,0.958505,0.0015435259059122515,0.7663627752000001,0.009711285469443191
5,85,0.05,0.05,0.67995,0.010009578745714856,0.9884222222,0.0010062221221589871,0.8672262428999999,0.00979542935319909,0.9575750000000001,0.0011785702260696223,0.7621916248,0.007054097617128525
5,90,0.05,0.05,0.6885999999999999,0.010749160173913315,0.9888777777,0.0006033740676971061,0.8731075519000001,0.006019744261307145,0.95885,0.0011318617897566443,0.7699101078,0.007402231868219007
5,95,0.1,0.025,0.6757000000000001,0.015070574714397001,0.9899055558000001,0.000744918682924623,0.8815027661,0.008063466177339796,0.9584849999999999,0.001648239801862722,0.7649236832,0.010829583946524538
5,100,0.05,0.05,0.67545,0.010615633126039485,0.9895055556000001,0.0006886550007179507,0.8773953069999999,0.006322648282374557,0.9581,0.0008762292952063227,0.7632268017999999,0.006299761367898301
6,3,0.1,0.005,0.5987,0.009428679653058542,0.9766111112000001,0.001408381696883092,0.7399745052,0.012708187140931654,0.93882,0.0017800124843507235,0.6618421264,0.009403065531967972
6,4,0.1,0.005,0.61995,0.012696128018678221,0.9851722221999999,0.0010059663823480333,0.8229207704,0.010663560672935968,0.9486500000000001,0.0016179548132682052,0.7070978004,0.01038736742792555
6,5,0.1,0.005,0.6502,0.013772355563874253,0.9851277779000001,0.000405762750556804,0.8292448941,0.0052412201575346585,0.9516349999999999,0.0014791232387990827,0.7288388883000001,0.010178522274272035
6,6,0.1,0.005,0.65205,0.013254873317639311,0.9907722221999998,0.001041475412763575,0.887094832,0.011652226510361248,0.9568999999999999,0.0017349351572897285,0.7515565313000001,0.010840700507477668
6,7,0.1,0.005,0.6709,0.008723531395025743,0.9869666666999999,0.0011736124590832227,0.8512524516,0.012335374081316545,0.9553600000000001,0.0016787561532939311,0.7503668840000001,0.00920690591813469
6,8,0.1,0.005,0.67675,0.010097441920275313,0.9879777777,0.0010574057593553063,0.8622980951000001,0.009826265371009864,0.956855,0.0010226463492114708,0.7582621771,0.006294729221665194
6,9,0.05,0.01,0.6714500000000001,0.008176694523665005,0.9915888889,0.0004900938691197691,0.8987169087,0.0049738225839551335,0.9595750000000001,0.000765306764927912,0.7686013957,0.005325663727913147
6,10,0.05,0.01,0.6777,0.008740709353364854,0.9920944445,0.000585636120795969,0.9050366582,0.006157532556328773,0.960655,0.0008607006190049926,0.7750004152,0.0057875547464248805
7,3,0.1,0.005,0.5972,0.01418763154613515,0.9814722222000001,0.000536877308302546,0.7817168733,0.004563829971156234,0.943045,0.001243080850146131,0.6770376224,0.009845746023618672
7,4,0.1,0.005,0.61605,0.006576262025058181,0.9872555556999998,0.0013459282375283595,0.8432253035,0.014123564681594102,0.9501350000000001,0.0014383729233640012,0.7119039251999999,0.007315568853949263
7,5,0.1,0.005,0.6565,0.015070206073943103,0.9868666666999999,0.0007403704845015836,0.8474839550999999,0.006253662921477636,0.95383,0.0012897458836702929,0.7397631219,0.009546110282356579
7,6,0.05,0.01,0.64715,0.012340200790730895,0.9902055555999999,0.0005903022954385688,0.8801854503,0.0051239445588830805,0.9559000000000001,0.0009439868172337498,0.7458071616,0.00756361063190101
7,7,0.1,0.01,0.6932500000000001,0.007491662031885854,0.9875888888000001,0.0005642528142675601,0.8612575458,0.005442724945659834,0.9581550000000002,0.0008564947946913322,0.7681512953999999,0.005307675968031469
7,8,0.05,0.01,0.6725,0.01662494778604998,0.9916055556,0.0006544402087520144,0.8990750075000001,0.006201125032717667,0.959695,0.001439029379670731,0.7693293394999999,0.010587209035885553
7,9,0.1,0.01,0.7131,0.0062262883539607175,0.9863666668000001,0.001219469377849122,0.8532990395000001,0.011552592971362123,0.9590400000000001,0.0014231811003679099,0.7768968758000001,0.007143493969612434
7,10,0.1,0.01,0.7137499999999999,0.00939932030639568,0.9878777777,0.0005664367345179431,0.8674214231999999,0.005738736476997995,0.9604650000000001,0.0011165547207568761,0.7830914572000001,0.006848549352247493
8,3,0.1,0.005,0.5916,0.013457340004622013,0.9830166667,0.0008892941198992332,0.7947133609,0.009048008807468522,0.943875,0.0015017119859976067,0.6782052503,0.010411109454493313
8,4,0.05,0.005,0.58575,0.012802452022084593,0.9925611110000002,0.0004992792624304803,0.8974968987,0.0049759847080264145,0.9518799999999998,0.0010122033173011885,0.7087676424,0.00869581793661013
8,5,0.1,0.005,0.65245,0.013100996569387834,0.9891166666999999,0.0004362279307250711,0.8694458701000001,0.0053934742656849095,0.9554500000000001,0.001421462470681381,0.7454278655,0.009800620450182046
8,6,0.1,0.01,0.68855,0.009310835981084963,0.9839055556,0.000871767977022208,0.8262795788,0.0067641966708975884,0.9543699999999999,0.0007506293655622908,0.7510955119,0.004971561002816708
8,7,0.05,0.01,0.6714,0.007504813270310086,0.9915944444000001,0.0004641096211742201,0.8987557404000001,0.005014961739561447,0.9595750000000001,0.0008141969458716093,0.768592962,0.005391646753580049
8,8,0.1,0.01,0.70995,0.01378294034103188,0.9902055554999999,0.0007085844178565621,0.8896316064999998,0.006114402366376424,0.96218,0.001109854845363902,0.7896051176000001,0.007915717197346189
8,9,0.05,0.01,0.68845,0.007980705900273877,0.9922777778,0.0006919089822950864,0.9083772691,0.0070878608233806255,0.961895,0.0007893210866167039,0.7832254946,0.005075085673682716
8,10,0.05,0.01,0.69955,0.01235459878389868,0.9933666666999998,0.0007301088369925964,0.9214271804999999,0.007958030283663582,0.9639850000000001,0.0013195222199299682,0.795237441,0.008585853726218855
9,3,0.1,0.005,0.5936999999999999,0.010641115229774244,0.9839833334,0.0008198706987621433,0.8046273098000001,0.0099328098039344,0.9449549999999999,0.001594338943470499,0.683232975,0.009964768882691702
9,4,0.05,0.01,0.6068,0.008570621655140064,0.9897444444,0.0008446556059896938,0.8680357401000001,0.00976708277957794,0.95145,0.0012154103102336327,0.7142452637999999,0.00761332235544437
9,5,0.1,0.005,0.65125,0.014246344560389286,0.9890277779000002,0.0009952734681514025,0.8684395432999998,0.010186996201837748,0.95525,0.0014961060568466841,0.7442241861,0.01000284075804761
9,6,0.1,0.01,0.6874499999999999,0.007921314425158373,0.9865333332999999,0.0009023669947096564,0.8501979842,0.00833287842372907,0.9566250000000001,0.00100256615187672,0.760170793,0.00575112132328293
9,7,0.05,0.01,0.679,0.008922505876216104,0.9922944445,0.0007671451490417284,0.9073453424,0.008980811252270529,0.9609650000000001,0.001384246686428728,0.776718829,0.008252401305362313
9,8,0.05,0.01,0.6876,0.013386975428046132,0.9929611111,0.0005549689289243387,0.9156441531,0.006401076300664564,0.962425,0.0014693630517260826,0.7853449727,0.009732807406087816
9,9,0.1,0.01,0.7157499999999999,0.008750396816398944,0.9912055555000002,0.0007181987236981229,0.9004523215000001,0.007638780976672945,0.96366,0.001224699509630365,0.7975228392,0.007193106982259822
9,10,0.05,0.01,0.7087000000000001,0.013968615615808956,0.9937777778999999,0.00042471637433507363,0.9267472107,0.005207416856525204,0.96527,0.0015470760952339918,0.8031334787000001,0.01013176854448428
10,3,0.1,0.005,0.595,0.008495096624916449,0.9852055556,0.0007935136118090724,0.8171449727000001,0.009571669560691843,0.946185,0.001423620189672973,0.6885871849,0.008586725872793311
10,4,0.05,0.01,0.6076499999999999,0.00948990691910797,0.9906222224000001,0.0008168325134364686,0.8781421266,0.008874081604447233,0.9523249999999999,0.0010014572715132022,0.7182130177999999,0.006912364578774726
10,5,0.05,0.01,0.643225,0.011992843260615225,0.9920138888499999,0.0006050670499955675,0.8994821890000001,0.007532358163940207,0.9571350000000001,0.001459641268113136,0.75002502745,0.009761288462475612
10,6,0.1,0.01,0.68665,0.004150301193889412,0.9887555555,0.0007096240798515654,0.8715877127,0.0073156895646117204,0.958545,0.0008706479068933625,0.7681333178,0.00458683981154006
10,7,0.05,0.01,0.68535,0.01198390123828166,0.9925333332999999,0.0006081297847636335,0.9107150896,0.0069596295672925464,0.961815,0.0013804286773800739,0.7820742687,0.008976556213210272
10,8,0.05,0.01,0.6931999999999998,0.011363195951061578,0.9938888888000001,0.0004906535198521352,0.9264936455999999,0.0057355061921872666,0.9638199999999999,0.0012800173609933824,0.7930036997000001,0.008405720996906165
10,9,0.05,0.01,0.6988999999999999,0.011647126493498524,0.9935166666,0.000482939348150288,0.9229820605000001,0.004948829087268194,0.9640549999999999,0.0010758588300619149,0.7954017536,0.00745838672688298
10,10,0.05,0.025,0.7319000000000001,0.013556509409446867,0.9916666667499999,0.0007403264049289569,0.9070969209499999,0.007527510271629781,0.96569,0.0014529099656967936,0.8100625467,0.009136397634335613
10,15,0.05,0.025,0.7523000000000001,0.007122733557654187,0.9927111110999999,0.0004229364618409438,0.9197908535,0.004704300544514689,0.96867,0.0009690201236300445,0.8276467052,0.00570702548445023
10,20,0.05,0.025,0.7569999999999999,0.013354150416006743,0.9941888888999999,0.0003850783676677548,0.9353640784000001,0.0043630786415322104,0.9704699999999999,0.0014501340934164936,0.8367343942,0.009056201489609405
10,25,0.05,0.025,0.76375,0.010575784709524968,0.9954055556,0.0008570895081412504,0.9486698211,0.009384477511737151,0.97224,0.0015367353563823418,0.8461945928000001,0.008838688026728983
10,30,0.1,0.025,0.7943,0.008609426358487684,0.9915166666999999,0.0006728366196450043,0.9123318405999999,0.006483274709864568,0.971795,0.0011166542287864747,0.8492100621999998,0.006292240169969148
10,35,0.05,0.05,0.7902500000000001,0.011028372500056406,0.9926555556000001,0.0006624351890549392,0.9228531999999999,0.006387884231640879,0.972415,0.001159034559929558,0.8513724463000001,0.006901441234302451
10,40,0.05,0.05,0.78525,0.0111535993194026,0.9928944443999999,0.0004128010883537565,0.9246944794999999,0.004250888800300492,0.9721299999999999,0.0012076607323434866,0.8492518823000001,0.007285582316868562
10,45,0.025,0.05,0.7638499999999999,0.010580511434813655,0.9962777775000001,0.00019065962676584295,0.9579740276,0.0023447488473154207,0.973035,0.0011355493041793477,0.8499390688,0.007112039563808802
10,50,0.05,0.05,0.7854,0.012829653151975715,0.994138889,0.0005005140731774442,0.9370729698,0.005194519271689406,0.9732649999999999,0.0013747828111297228,0.8545096404000001,0.008302051897973771
10,55,0.05,0.05,0.7733,0.00971024659258913,0.9939888889,0.0006267909212688123,0.9346750879999999,0.006084311288201334,0.9719199999999999,0.0008696103853003489,0.8463146668,0.005477065158487307
10,60,0.05,0.05,0.76895,0.011314813299387657,0.9947333331999999,0.00041722186122195465,0.9419574352,0.0041830116032595495,0.9721550000000001,0.0010955592179339236,0.8466598397999998,0.006988553476828865
10,65,0.05,0.05,0.7723500000000001,0.012193008014614143,0.9943444443999999,0.000710396841124297,0.9382029862,0.007381605624925741,0.9721449999999999,0.0014213549873272398,0.8471869034000001,0.008472365866057933
10,70,0.05,0.05,0.7666000000000001,0.00789444248963931,0.9950222222,0.0005438267317161371,0.9448000697000001,0.005882060461836064,0.97218,0.0010382142788889432,0.8464038826,0.006074797384173577
10,75,0.05,0.05,0.7636000000000001,0.013091133555875805,0.9948833334,0.0004103013088700607,0.9431554965999999,0.003961232471299225,0.9717550000000001,0.0011821472929471227,0.8438667637,0.007722382497468347
10,80,0.05,0.05,0.75945,0.014314813616980443,0.9950000001000001,0.00022376002479665023,0.9440480212999999,0.0026085968691108184,0.9714450000000001,0.0014614395490596026,0.8416880988000001,0.009273040767910986
10,85,0.05,0.05,0.7596,0.011644741302407693,0.9947444443,0.0006759639270901502,0.9414618790999999,0.006661432482946918,0.9712299999999999,0.000996159291144413,0.8407391396999999,0.006465733023822551
10,90,0.05,0.05,0.76115,0.010783346213284419,0.9957,0.0003621304549364308,0.9516244515000001,0.0038624113455185626,0.972245,0.0011089158870015567,0.8457575930999999,0.0070259758063869965
10,95,0.05,0.05,0.75085,0.01148199072944716,0.9955222222,0.0006718931291171516,0.9491073794,0.007214785616052658,0.971055,0.0012573009009603058,0.8383650885,0.007786187648613917
10,100,0.05,0.05,0.75125,0.010146838588118608,0.9956166666999999,0.00043858018319573575,0.9501170565999999,0.004837647936661162,0.9711799999999998,0.0011200694422916651,0.8390279599999999,0.006951770180751803
15,5,0.1,0.01,0.6831,0.012314851016376744,0.9880499999,0.0007979956631000974,0.8640291259999999,0.007589659224684519,0.9575549999999998,0.001265229447790235,0.7629186064,0.008325917245201007
15,10,0.05,0.025,0.74375,0.0049902683071932795,0.9925944443000001,0.0008033921013116865,0.9178289472,0.008124882740163104,0.96771,0.0007827302643099186,0.8216446203000001,0.004078493137209001
15,15,0.05,0.025,0.7738499999999999,0.010648552327272794,0.9952722223,0.000632048794477834,0.9479627509,0.006144276007295096,0.9731299999999999,0.0008007635245328458,0.8520389928000001,0.005288009831978642
15,20,0.025,0.05,0.78555,0.009959501326204398,0.9945333333,0.0006835314957075646,0.9411327116999999,0.006684007784599588,0.9736349999999998,0.0008900842656737446,0.8562780753,0.005450170260292902
15,25,0.05,0.05,0.8170499999999998,0.006474093673162955,0.9921944443000001,0.0006840581947865841,0.9208740283000001,0.006260341238334612,0.9746799999999999,0.0007572611467944584,0.8658356307,0.004119380914611427
15,30,0.05,0.05,0.8256,0.011632808011061754,0.9931611111,0.0006544403077905451,0.9306530180000001,0.006158729412834533,0.9764050000000001,0.001257300900960286,0.8749390199,0.007211063776447873
15,35,0.05,0.05,0.8217000000000001,0.006791334347697978,0.9941833334,0.0007900486347482847,0.9401602919000001,0.007664511477446137,0.9769350000000001,0.0009706956268573692,0.8769224167,0.005183696293850319
15,40,0.05,0.05,0.8247499999999999,0.0066968068676214925,0.9948499998999999,0.00028333944486288705,0.9467958126999999,0.0027956120751394605,0.9778399999999999,0.0007167829363048384,0.881555566,0.004183583923748196
15,45,0.025,0.05,0.8113499999999998,0.012186171580023707,0.9972444444,0.00017607200017493075,0.9703319957,0.0019751697990035835,0.978655,0.0012672038334678208,0.8837080481000001,0.007616944684375555
15,50,0.05,0.05,0.8133000000000001,0.008944893018427371,0.9955444441999999,0.0004631851564583098,0.9530398978999999,0.0044962906302049325,0.97732,0.0008625543461139069,0.8776101712000001,0.005132306470974497
15,55,0.05,0.05,0.8143,0.008243515970479787,0.9960333334,0.0005317105705778828,0.9580412264,0.005197454678517004,0.97786,0.0007669564669668063,0.8803086663,0.004572623064243171
15,60,0.05,0.05,0.8109999999999999,0.009663792676216143,0.9959444445000001,0.00044752009097302363,0.9569723998,0.004275565794541205,0.9774500000000002,0.0008013876853447556,0.8779178515,0.005001751304126381
15,65,0.05,0.05,0.80995,0.007544129432140502,0.99665,0.0005512488639568812,0.9641255529,0.005801171265711986,0.97798,0.0010236644415475673,0.8803221906,0.005768378024061718
15,70,0.05,0.05,0.80395,0.011545682213614647,0.9965055558,0.00034491213926666505,0.9623686713999999,0.0035256359351974738,0.97725,0.0011279282877125773,0.8760105448,0.0068860975379863975
15,75,0.05,0.05,0.7998999999999999,0.004389381125701738,0.9966666667,0.00038490021153482967,0.9638611139000002,0.004050066315707974,0.97699,0.0006163512706962711,0.8742526287000001,0.00346579565684049
15,80,0.05,0.05,0.80185,0.009351321950517055,0.9968388888999999,0.00040440807036964857,0.9657525196,0.004218419776410385,0.9773399999999999,0.0009660342759044526,0.8761716473,0.005817220443834971
15,85,0.05,0.05,0.7991,0.010566719242771397,0.9968777777,0.00045872138395036053,0.9660535963000001,0.004821452030175501,0.9771000000000001,0.0010832051206181176,0.8746413378,0.006570950131145242
15,90,0.05,0.05,0.7922,0.007576278769950335,0.9968166666000002,0.00030094734556257316,0.9650940779999999,0.003318181201363406,0.9763550000000001,0.0008982854037924988,0.8701277980000001,0.005326598274928765
15,95,0.025,0.1,0.8061000000000001,0.01263109039016205,0.9951111109999999,0.00042953372013769964,0.9482771594000001,0.003899130005196579,0.97621,0.0011047372739454637,0.8713668671000001,0.006882867973919978
15,100,0.05,0.05,0.79115,0.008853906858933357,0.9968055556,0.0003991160019223313,0.9649568703,0.004112225398140243,0.97624,0.0008713973452641136,0.8694218243,0.005351173932054935
